"emp_no","title","dept_name","first_name","last_name","gender","hire_date"
18185,"Research Associate","Research","Verine","Hutfield","F","2012-08-11"
19738,"Research Technician","Research","Kaleb","Sedgeman","M","2013-08-07"
19738,"Research Associate","Research","Kaleb","Sedgeman","M","2013-08-07"
12744,"Research Technician","Research","Sharon","Dalley","F","2011-06-18"
12744,"Research Associate","Research","Sharon","Dalley","F","2011-06-18"
19376,"Research Technician","Research","Hercule","Kelshaw","M","2011-09-10"
19376,"Research Associate","Research","Hercule","Kelshaw","M","2011-09-10"
16124,"Research Technician","Research","Aprilette","McNabb","F","2012-10-17"
16124,"Research Associate","Research","Aprilette","McNabb","F","2012-10-17"
18626,"Research Technician","Research","Livy","Khristoforov","F","2011-12-09"
18626,"Research Associate","Research","Livy","Khristoforov","F","2011-12-09"
17527,"Research Technician","Research","Elias","Worrill","M","2011-08-23"
17527,"Research Associate","Research","Elias","Worrill","M","2011-08-23"
11998,"Research Technician","Sales","Rockwell","Egger","M","2009-05-12"
11998,"Research Technician","Research","Rockwell","Egger","M","2009-05-12"
11998,"Research Associate","Sales","Rockwell","Egger","M","2009-05-12"
11998,"Research Associate","Research","Rockwell","Egger","M","2009-05-12"
10556,"Research Technician","Development","Bertie","Esslement","F","2011-03-28"
10556,"Research Technician","Research","Bertie","Esslement","F","2011-03-28"
10556,"Research Associate","Development","Bertie","Esslement","F","2011-03-28"
10556,"Research Associate","Research","Bertie","Esslement","F","2011-03-28"
18923,"Research Technician","Sales","Francesca","Navan","F","2013-09-04"
18923,"Research Technician","Research","Francesca","Navan","F","2013-09-04"
18923,"Research Associate","Sales","Francesca","Navan","F","2013-09-04"
18923,"Research Associate","Research","Francesca","Navan","F","2013-09-04"
12397,"Research Technician","Development","Pier","Crickett","F","2013-07-05"
12397,"Research Technician","Research","Pier","Crickett","F","2013-07-05"
12397,"Research Associate","Development","Pier","Crickett","F","2013-07-05"
12397,"Research Associate","Research","Pier","Crickett","F","2013-07-05"
10533,"Research Technician","Sales","Holt","Stonestreet","M","2010-05-21"
10533,"Research Technician","Research","Holt","Stonestreet","M","2010-05-21"
10533,"Research Associate","Sales","Holt","Stonestreet","M","2010-05-21"
10533,"Research Associate","Research","Holt","Stonestreet","M","2010-05-21"
19579,"Research Technician","Sales","Alfonse","Di Matteo","M","2012-12-20"
19579,"Research Technician","Research","Alfonse","Di Matteo","M","2012-12-20"
19579,"Research Associate","Sales","Alfonse","Di Matteo","M","2012-12-20"
19579,"Research Associate","Research","Alfonse","Di Matteo","M","2012-12-20"
14441,"Research Technician","Sales","Dorie","Skelcher","F","2013-03-16"
14441,"Research Technician","Research","Dorie","Skelcher","F","2013-03-16"
14441,"Research Associate","Sales","Dorie","Skelcher","F","2013-03-16"
14441,"Research Associate","Research","Dorie","Skelcher","F","2013-03-16"
14512,"Research Technician","Sales","Anatol","Durtnall","M","2010-11-27"
14512,"Research Technician","Research","Anatol","Durtnall","M","2010-11-27"
14512,"Research Associate","Sales","Anatol","Durtnall","M","2010-11-27"
14512,"Research Associate","Research","Anatol","Durtnall","M","2010-11-27"
15026,"Research Technician","Sales","Kissie","Alldre","F","2012-07-13"
15026,"Research Technician","Research","Kissie","Alldre","F","2012-07-13"
15026,"Research Associate","Sales","Kissie","Alldre","F","2012-07-13"
15026,"Research Associate","Research","Kissie","Alldre","F","2012-07-13"
12990,"Research Technician","Sales","Juliane","Baudon","F","2010-06-12"
12990,"Research Technician","Research","Juliane","Baudon","F","2010-06-12"
12990,"Research Associate","Sales","Juliane","Baudon","F","2010-06-12"
12990,"Research Associate","Research","Juliane","Baudon","F","2010-06-12"
14987,"Research Technician","Sales","Graehme","Bayless","M","2012-12-02"
14987,"Research Technician","Research","Graehme","Bayless","M","2012-12-02"
14987,"Research Associate","Sales","Graehme","Bayless","M","2012-12-02"
14987,"Research Associate","Research","Graehme","Bayless","M","2012-12-02"
12836,"Research Technician","Development","Bailey","Hassent","M","2009-10-17"
12836,"Research Technician","Research","Bailey","Hassent","M","2009-10-17"
12836,"Research Associate","Development","Bailey","Hassent","M","2009-10-17"
12836,"Research Associate","Research","Bailey","Hassent","M","2009-10-17"
13885,"Research Technician","Sales","Mendy","Ludgate","M","2011-11-15"
13885,"Research Technician","Research","Mendy","Ludgate","M","2011-11-15"
13885,"Research Associate","Sales","Mendy","Ludgate","M","2011-11-15"
13885,"Research Associate","Research","Mendy","Ludgate","M","2011-11-15"
13505,"Entry Level Marketing","Sales","Rudolfo","Hafner","M","2012-11-09"
13505,"Entry Level Marketing","Marketing","Rudolfo","Hafner","M","2012-11-09"
13505,"Entry Level Sales","Sales","Rudolfo","Hafner","M","2012-11-09"
13505,"Entry Level Sales","Marketing","Rudolfo","Hafner","M","2012-11-09"
13954,"Entry Level Marketing","Sales","Tedmund","Penvarne","M","2012-01-17"
13954,"Entry Level Marketing","Marketing","Tedmund","Penvarne","M","2012-01-17"
13954,"Entry Level Sales","Sales","Tedmund","Penvarne","M","2012-01-17"
13954,"Entry Level Sales","Marketing","Tedmund","Penvarne","M","2012-01-17"
10483,"Financial Analyst","Sales","Henrik","Glowacha","M","2013-08-03"
10483,"Financial Analyst","Finance","Henrik","Glowacha","M","2013-08-03"
10483,"Entry Level Sales","Sales","Henrik","Glowacha","M","2013-08-03"
10483,"Entry Level Sales","Finance","Henrik","Glowacha","M","2013-08-03"
16160,"Entry Level Marketing","Sales","Fraser","Vallance","M","2010-04-01"
16160,"Entry Level Marketing","Marketing","Fraser","Vallance","M","2010-04-01"
16160,"Entry Level Sales","Sales","Fraser","Vallance","M","2010-04-01"
16160,"Entry Level Sales","Marketing","Fraser","Vallance","M","2010-04-01"
17485,"Production Worker","Sales","Giordano","Bache","M","2012-05-16"
17485,"Production Worker","Production","Giordano","Bache","M","2012-05-16"
17485,"Entry Level Assembly","Sales","Giordano","Bache","M","2012-05-16"
17485,"Entry Level Assembly","Production","Giordano","Bache","M","2012-05-16"
11465,"Production Worker","Sales","Adolph","Echlin","M","2012-09-16"
11465,"Production Worker","Production","Adolph","Echlin","M","2012-09-16"
11465,"Entry Level Assembly","Sales","Adolph","Echlin","M","2012-09-16"
11465,"Entry Level Assembly","Production","Adolph","Echlin","M","2012-09-16"
15311,"Research Technician","Production","Othilia","Bladesmith","F","2013-05-17"
15311,"Research Technician","Customer Service","Othilia","Bladesmith","F","2013-05-17"
15311,"Research Associate","Production","Othilia","Bladesmith","F","2013-05-17"
15311,"Research Associate","Customer Service","Othilia","Bladesmith","F","2013-05-17"
17831,"Research Technician","Sales","Bibby","Rushmere","F","2011-09-18"
17831,"Research Technician","Customer Service","Bibby","Rushmere","F","2011-09-18"
17831,"Research Associate","Sales","Bibby","Rushmere","F","2011-09-18"
17831,"Research Associate","Customer Service","Bibby","Rushmere","F","2011-09-18"
12992,"Customer Service Call Center","Marketing","Daile","Skures","F","2012-07-05"
12992,"Customer Service Call Center","Customer Service","Daile","Skures","F","2012-07-05"
12992,"Entry Level Marketing","Marketing","Daile","Skures","F","2012-07-05"
12992,"Entry Level Marketing","Customer Service","Daile","Skures","F","2012-07-05"
19981,"Research Technician","Human Resources","Carlyn","Bocke","F","2013-08-28"
19981,"Research Technician","Customer Service","Carlyn","Bocke","F","2013-08-28"
19981,"Research Associate","Human Resources","Carlyn","Bocke","F","2013-08-28"
19981,"Research Associate","Customer Service","Carlyn","Bocke","F","2013-08-28"
15770,"Customer Service Call Center","Production","Raviv","Govinlock","M","2011-06-11"
15770,"Customer Service Call Center","Customer Service","Raviv","Govinlock","M","2011-06-11"
15770,"Production Worker","Production","Raviv","Govinlock","M","2011-06-11"
15770,"Production Worker","Customer Service","Raviv","Govinlock","M","2011-06-11"
14988,"Research Technician","Marketing","Jack","Steele","M","2009-09-30"
14988,"Research Technician","Customer Service","Jack","Steele","M","2009-09-30"
14988,"Entry Level Marketing","Marketing","Jack","Steele","M","2009-09-30"
14988,"Entry Level Marketing","Customer Service","Jack","Steele","M","2009-09-30"
18955,"Customer Service Call Center","Human Resources","Roldan","Dachey","M","2011-05-04"
18955,"Customer Service Call Center","Customer Service","Roldan","Dachey","M","2011-05-04"
18955,"Entry Level Recruiter","Human Resources","Roldan","Dachey","M","2011-05-04"
18955,"Entry Level Recruiter","Customer Service","Roldan","Dachey","M","2011-05-04"
11543,"Customer Service Call Center","Production","Gerty","McLaggan","F","2009-12-14"
11543,"Customer Service Call Center","Customer Service","Gerty","McLaggan","F","2009-12-14"
11543,"Production Worker","Production","Gerty","McLaggan","F","2009-12-14"
11543,"Production Worker","Customer Service","Gerty","McLaggan","F","2009-12-14"
12186,"Customer Service Call Center","Production","Tris","Gwioneth","M","2010-03-28"
12186,"Customer Service Call Center","Customer Service","Tris","Gwioneth","M","2010-03-28"
12186,"Production Worker","Production","Tris","Gwioneth","M","2010-03-28"
12186,"Production Worker","Customer Service","Tris","Gwioneth","M","2010-03-28"
12903,"Customer Service Call Center","Marketing","Clarence","Pauleit","M","2012-09-01"
12903,"Customer Service Call Center","Customer Service","Clarence","Pauleit","M","2012-09-01"
12903,"Entry Level Marketing","Marketing","Clarence","Pauleit","M","2012-09-01"
12903,"Entry Level Marketing","Customer Service","Clarence","Pauleit","M","2012-09-01"
10166,"Customer Service Call Center","Production","Estrella","Vise","F","2013-03-21"
10166,"Customer Service Call Center","Customer Service","Estrella","Vise","F","2013-03-21"
10166,"Production Worker","Production","Estrella","Vise","F","2013-03-21"
10166,"Production Worker","Customer Service","Estrella","Vise","F","2013-03-21"
10411,"Customer Service Call Center","Marketing","Lee","Olenchenko","M","2012-01-15"
10411,"Customer Service Call Center","Customer Service","Lee","Olenchenko","M","2012-01-15"
10411,"Entry Level Marketing","Marketing","Lee","Olenchenko","M","2012-01-15"
10411,"Entry Level Marketing","Customer Service","Lee","Olenchenko","M","2012-01-15"
19778,"Customer Service Call Center","Production","Roxi","Healing","F","2013-07-17"
19778,"Customer Service Call Center","Customer Service","Roxi","Healing","F","2013-07-17"
19778,"Production Worker","Production","Roxi","Healing","F","2013-07-17"
19778,"Production Worker","Customer Service","Roxi","Healing","F","2013-07-17"
14543,"Production Worker","Production","Rolf","Gilley","M","2013-11-29"
14543,"Production Worker","Customer Service","Rolf","Gilley","M","2013-11-29"
14543,"Customer Service Call Center","Production","Rolf","Gilley","M","2013-11-29"
14543,"Customer Service Call Center","Customer Service","Rolf","Gilley","M","2013-11-29"
12784,"Customer Service Call Center","Finance","Marion","Gerritsma","M","2013-10-21"
12784,"Customer Service Call Center","Customer Service","Marion","Gerritsma","M","2013-10-21"
12784,"Financial Analyst","Finance","Marion","Gerritsma","M","2013-10-21"
12784,"Financial Analyst","Customer Service","Marion","Gerritsma","M","2013-10-21"
16193,"Customer Service Call Center","Production","Dino","Witard","M","2010-03-12"
16193,"Customer Service Call Center","Customer Service","Dino","Witard","M","2010-03-12"
16193,"Production Worker","Production","Dino","Witard","M","2010-03-12"
16193,"Production Worker","Customer Service","Dino","Witard","M","2010-03-12"
13214,"Customer Service Call Center","Marketing","Towny","Blanch","M","2014-01-20"
13214,"Customer Service Call Center","Customer Service","Towny","Blanch","M","2014-01-20"
13214,"Entry Level Marketing","Marketing","Towny","Blanch","M","2014-01-20"
13214,"Entry Level Marketing","Customer Service","Towny","Blanch","M","2014-01-20"
18158,"Customer Service Call Center","Production","Jermaine","Libbis","M","2011-03-23"
18158,"Customer Service Call Center","Customer Service","Jermaine","Libbis","M","2011-03-23"
18158,"Production Worker","Production","Jermaine","Libbis","M","2011-03-23"
18158,"Production Worker","Customer Service","Jermaine","Libbis","M","2011-03-23"
16791,"Research Technician","Marketing","Isidoro","Butchart","M","2009-10-29"
16791,"Research Technician","Customer Service","Isidoro","Butchart","M","2009-10-29"
16791,"Customer Service Call Center","Marketing","Isidoro","Butchart","M","2009-10-29"
16791,"Customer Service Call Center","Customer Service","Isidoro","Butchart","M","2009-10-29"
14798,"Entry Level Marketing","Marketing","Tynan","Gligori","M","2013-08-17"
14798,"Entry Level Marketing","Customer Service","Tynan","Gligori","M","2013-08-17"
14798,"Research Associate","Marketing","Tynan","Gligori","M","2013-08-17"
14798,"Research Associate","Customer Service","Tynan","Gligori","M","2013-08-17"
18590,"Production Worker","Customer Service","Almire","Van der Beek","F","2009-11-26"
18590,"Production Worker","Production","Almire","Van der Beek","F","2009-11-26"
18590,"Customer Service Call Center","Customer Service","Almire","Van der Beek","F","2009-11-26"
18590,"Customer Service Call Center","Production","Almire","Van der Beek","F","2009-11-26"
19119,"Customer Service Call Center","Finance","Kerstin","Waith","F","2010-10-13"
19119,"Customer Service Call Center","Customer Service","Kerstin","Waith","F","2010-10-13"
19119,"Financial Analyst","Finance","Kerstin","Waith","F","2010-10-13"
19119,"Financial Analyst","Customer Service","Kerstin","Waith","F","2010-10-13"
17534,"Customer Service Call Center","Human Resources","Bancroft","Bow","M","2010-02-04"
17534,"Customer Service Call Center","Customer Service","Bancroft","Bow","M","2010-02-04"
17534,"Customer Service Associate","Human Resources","Bancroft","Bow","M","2010-02-04"
17534,"Customer Service Associate","Customer Service","Bancroft","Bow","M","2010-02-04"
18818,"Customer Service Call Center","Finance","Jackquelin","Lyster","F","2011-09-06"
18818,"Customer Service Call Center","Customer Service","Jackquelin","Lyster","F","2011-09-06"
18818,"Financial Analyst","Finance","Jackquelin","Lyster","F","2011-09-06"
18818,"Financial Analyst","Customer Service","Jackquelin","Lyster","F","2011-09-06"
18745,"Customer Service Call Center","Production","Arlyne","Helian","F","2011-06-23"
18745,"Customer Service Call Center","Customer Service","Arlyne","Helian","F","2011-06-23"
18745,"Customer Service Associate","Production","Arlyne","Helian","F","2011-06-23"
18745,"Customer Service Associate","Customer Service","Arlyne","Helian","F","2011-06-23"
12452,"Customer Service Call Center","Production","Vite","Djuricic","M","2009-10-25"
12452,"Customer Service Call Center","Customer Service","Vite","Djuricic","M","2009-10-25"
12452,"Production Worker","Production","Vite","Djuricic","M","2009-10-25"
12452,"Production Worker","Customer Service","Vite","Djuricic","M","2009-10-25"
17309,"Customer Service Call Center","Human Resources","Reuben","Switsur","M","2011-12-26"
17309,"Customer Service Call Center","Customer Service","Reuben","Switsur","M","2011-12-26"
17309,"Customer Service Associate","Human Resources","Reuben","Switsur","M","2011-12-26"
17309,"Customer Service Associate","Customer Service","Reuben","Switsur","M","2011-12-26"
12561,"Customer Service Call Center","Production","Patrick","Nollet","M","2013-05-19"
12561,"Customer Service Call Center","Customer Service","Patrick","Nollet","M","2013-05-19"
12561,"Production Worker","Production","Patrick","Nollet","M","2013-05-19"
12561,"Production Worker","Customer Service","Patrick","Nollet","M","2013-05-19"
18715,"Customer Service Call Center","Human Resources","Silvio","Hurdman","M","2010-01-18"
18715,"Customer Service Call Center","Customer Service","Silvio","Hurdman","M","2010-01-18"
18715,"Customer Service Associate","Human Resources","Silvio","Hurdman","M","2010-01-18"
